谷本 まさし	たにもと まさし	tanimoto_masashi@example.com	男	60	1957/11/20	既婚	群馬県	080-3589-2148	ドコモ	奥ルー・ルー攻め派
関 しほり	せき しほり	seki_shihori@example.com	女	52	1966/7/3	未婚	茨城県	080-8268-4485	au	別盛り・混ぜ混ぜ派
熊田 美和子	くまだ みわこ	kumada_miwako@example.com	女	55	1963/1/22	既婚	神奈川県	090-8358-9608	ドコモ	奥ルー・せき止め派
湯浅 郁恵	ゆあさ いくえ	yuasa_ikue@example.com	女	37	1981/8/4	既婚	宮城県	090-8165-7765	ドコモ	左ルー・別口派
森口 京子	もりぐち きょうこ	moriguchi_kyouko@example.com	女	64	1954/1/3	既婚	愛媛県	080-4197-4216	ドコモ	左ルー・せき止め派
梅村 なぎさ	うめむら なぎさ	umemura_nagisa@example.com	女	64	1953/12/5	既婚	宮城県	080-4084-8215	ドコモ	手前ルー・ナン派
川崎 誠一	かわさき せいいち	kawasaki_seiichi@example.com	男	77	1941/2/11	既婚	宮崎県	090-7310-1367	ドコモ	右ルー・別口派
若槻 裕司	わかつき ゆうじ	wakatsuki_yuuji@example.com	男	77	1940/10/25	既婚	千葉県	080-2855-9460	ドコモ	右ルー・ルー攻め派
合田 小百合	あいだ さゆり	aida_sayuri@example.com	女	73	1945/5/11	既婚	埼玉県	090-6754-1540	ドコモ	ぶっかけ・せき止め派
木村 由宇	きむら ゆう	kimura_yuu1@example.com	女	22	1996/1/22	未婚	静岡県	090-5001-7674	ソフトバンク	手前ルー・ルー攻め派
高畑 まひる	たかばた まひる	takabata_mahiru@example.com	女	52	1966/3/13	既婚	茨城県	090-9870-6735	ドコモ	右ルー・せき止め派
砂川 拓郎	すなかわ たくろう	sunakawa_takurou@example.com	男	35	1983/1/17	未婚	京都府	080-9314-8942	ドコモ	左ルー・ルー攻め派
森下 あき	もりした あき	morishita_aki@example.com	女	52	1966/8/25	既婚	神奈川県	080-1073-3852	au	左ルー・混ぜ混ぜ派
麻生 進	あそう すすむ	asou_susumu@example.com	男	26	1992/1/25	未婚	大阪府	090-2185-3065	ドコモ	ぶっかけ・ルー攻め派
吉野 憲史	よしの のりひと	yoshino_norihito@example.com	男	47	1971/3/27	既婚	岐阜県	080-6828-7665	ソフトバンク	右ルー・別口派
久保田 奈央	くぼた なお	kubota_nao@example.com	女	36	1982/8/22	既婚	愛媛県	080-2679-6641	ドコモ	右ルー・混ぜ混ぜ派
妹尾 樹里	せお じゅり	seo_juri@example.com	女	52	1966/9/20	既婚	群馬県	090-4352-5236	au	左ルー・せき止め派
下田 俊二	しもだ しゅんじ	shimoda_shunji@example.com	男	28	1990/10/7	既婚	香川県	080-6999- 502	au	奥ルー・ナン派
薬師丸 夏空	やくしまる そら	yakushimaru_sora@example.com	女	68	1950/6/18	既婚	鳥取県	090-8070-6629	au	ぶっかけ・ルー攻め派
内村 誠一	うちむら せいいち	uchimura_seiichi@example.com	男	73	1945/8/4	既婚	神奈川県	080-8158-8591	au	左ルー・混ぜ混ぜ派
小松 美里	こまつ みり	komatsu_miri@example.com	女	77	1941/5/26	既婚	千葉県	090-1205-1370	ソフトバンク	ぶっかけ・ルー攻め派
岡田 真悠子	おかだ まゆこ	okada_mayuko@example.com	女	39	1979/9/3	未婚	愛知県	090-2192-4575	au	ぶっかけ・別口派
高柳 莉緒	たかやなぎ りお	takayanagi_rio@example.com	女	78	1940/4/28	既婚	大阪府	080-9000-6306	au	左ルー・せき止め派
井上 えみ	いのうえ えみ	inoue_emi@example.com	女	65	1953/9/28	既婚	静岡県	090-5434-9292	au	ぶっかけ・せき止め派
梅田 慶太	うめだ けいた	umeda_keita@example.com	男	30	1988/4/23	未婚	北海道	080-9674-2289	ツーカー	奥ルー・せき止め派
津川 美優	つがわ みゅう	tsugawa_myuu@example.com	女	80	1937/12/14	既婚	鳥取県	080-4267-2290	ソフトバンク	左ルー・ナン派
竹田 たかお	たけだ たかお	takeda_takao@example.com	男	63	1955/5/22	既婚	広島県	090-2838-5176	au	奥ルー・せき止め派
細野 優一	ほその ゆういち	hosono_yuuichi@example.com	男	32	1986/1/10	既婚	福島県	080- 796-8062	ソフトバンク	右ルー・ルー攻め派
柳原 晃司	やなぎはら こうじ	yanagihara_kouji@example.com	男	72	1945/12/30	既婚	東京都	080-7213-1037	ドコモ	左ルー・混ぜ混ぜ派
新村 あおい	にいむら あおい	niimura_aoi@example.com	女	67	1951/4/23	既婚	千葉県	080-3412-6441	au	左ルー・ナン派
片桐 太朗	かたぎり たろう	katagiri_tarou@example.com	男	75	1943/2/5	既婚	愛知県	090-8333-7801	ドコモ	右ルー・ルー攻め派
桜井 希	さくらい のぞみ	sakurai_nozomi@example.com	女	64	1954/9/19	既婚	静岡県	090-8671-4062	ソフトバンク	左ルー・混ぜ混ぜ派
内村 友也	うちむら ともや	uchimura_tomoya@example.com	男	25	1992/12/5	未婚	大阪府	090-6594-1880	au	左ルー・混ぜ混ぜ派
滝川 花緑	たきがわ かろく	takigawa_karoku@example.com	男	80	1938/4/13	既婚	神奈川県	090-1034-2790	ドコモ	奥ルー・ルー攻め派
大村 瞳	おおむら ひとみ	oomura_hitomi@example.com	女	26	1992/8/30	既婚	沖縄県	080-9410-1026	ドコモ	ぶっかけ・ルー攻め派
堤 なつみ	つつみ なつみ	tsutsumi_natsumi@example.com	女	61	1957/9/9	既婚	埼玉県	080-5286-1913	ソフトバンク	右ルー・せき止め派
小坂 浩正	こざか ひろまさ	kozaka_hiromasa@example.com	男	53	1965/1/19	既婚	愛媛県	090-2323-5889	ドコモ	ぶっかけ・ルー攻め派
菅野 陽子	すがの ようこ	sugano_youko@example.com	女	64	1954/1/20	既婚	滋賀県	090-5841-5156	ドコモ	ぶっかけ・せき止め派
島本 美和子	しまもと みわこ	shimamoto_miwako@example.com	女	48	1970/4/25	既婚	栃木県	080-  54-5767	ドコモ	左ルー・せき止め派
大坂 夏空	おおさか そら	oosaka_sora@example.com	女	75	1943/2/20	既婚	広島県	090- 387-5057	au	左ルー・ナン派
新田 ひろみ	あらた ひろみ	arata_hiromi@example.com	女	70	1948/7/5	既婚	群馬県	080-3449-6868	ドコモ	右ルー・混ぜ混ぜ派
市原 美嘉	いちはら みか	ichihara_mika@example.com	女	29	1989/6/29	既婚	新潟県	080-7431-5692	ドコモ	ぶっかけ・混ぜ混ぜ派
富岡 勝久	とみおか かつひさ	tomioka_katsuhisa@example.com	男	32	1986/5/5	未婚	埼玉県	080-4119-8383	au	ぶっかけ・ルー攻め派
奥村 奈央	おくむら なお	okumura_nao@example.com	女	61	1957/4/21	既婚	広島県	090-8346-7619	ドコモ	奥ルー・ルー攻め派
若松 七世	わかまつ ななせ	wakamatsu_nanase@example.com	女	25	1992/11/9	既婚	東京都	080-8702-6643	ツーカー	手前ルー・ナン派
三村 花緑	みむら かろく	mimura_karoku@example.com	男	55	1962/12/14	既婚	千葉県	080-1641-4242	au	ぶっかけ・ルー攻め派
辻 亮介	つじ りょうすけ	tsuji_ryousuke@example.com	男	28	1989/12/16	既婚	新潟県	090-5869-5909	ドコモ	ぶっかけ・ルー攻め派
田村 だん吉	たむら だんきち	tamura_dankichi@example.com	男	44	1974/6/17	既婚	埼玉県	080-7569-7657	ドコモ	ぶっかけ・ナン派
三島 由宇	みしま ゆう	mishima_yuu@example.com	女	80	1938/9/23	既婚	静岡県	080-4556-5746	ドコモ	手前ルー・ナン派
原田 隆太	はらだ りゅうた	harada_ryuuta@example.com	男	57	1961/3/3	既婚	東京都	080-4285- 717	au	左ルー・せき止め派
小椋 真吾	おぐら しんご	ogura_shingo1@example.com	男	64	1953/10/29	既婚	鳥取県	090-2833-5659	ドコモ	奥ルー・別口派
根本 直人	ねもと なおと	nemoto_naoto@example.com	男	37	1981/8/28	既婚	山口県	080-6902-5158	ドコモ	右ルー・ルー攻め派
三村 めぐみ	みむら めぐみ	mimura_megumi@example.com	女	59	1959/6/29	既婚	神奈川県	090-6213-3449	ソフトバンク	手前ルー・混ぜ混ぜ派
松澤 建	まつざわ けん	matsuzawa_ken@example.com	男	36	1982/8/13	既婚	千葉県	080-9575-7911	ドコモ	右ルー・混ぜ混ぜ派
戎 妃里	えびす ゆり	ebisu_yuri@example.com	女	34	1984/7/2	既婚	神奈川県	080-8049-1862	ドコモ	手前ルー・ルー攻め派
宮坂 夏空	みやさか そら	miyasaka_sora@example.com	女	33	1985/8/10	既婚	千葉県	090-9700-7111	ソフトバンク	奥ルー・せき止め派
飛田 俊介	ひだ しゅんすけ	hida_shunsuke@example.com	男	72	1946/6/29	既婚	千葉県	090-5582-   2	au	ぶっかけ・せき止め派
児島 昌代	こじま まさよ	kojima_masayo@example.com	女	75	1943/8/11	既婚	兵庫県	090-6310-9115	au	左ルー・別口派
船橋 小百合	ふなばし さゆり	funabashi_sayuri@example.com	女	29	1989/7/2	既婚	静岡県	090-3939-  88	ドコモ	右ルー・ナン派
森川 裕次郎	もりかわ ゆうじろう	morikawa_yuujirou@example.com	男	45	1973/8/3	既婚	宮崎県	080- 346-9405	au	ぶっかけ・せき止め派
野原 広司	のはら こうじ	nohara_kouji@example.com	男	25	1992/11/9	未婚	大阪府	080-9070-3723	au	左ルー・ルー攻め派
今田 寛	いまだ ひろし	imada_hiroshi1@example.com	男	23	1995/9/21	未婚	三重県	090-8896-5224	ドコモ	ぶっかけ・せき止め派
石田 勤	いしだ つとむ	ishida_tsutomu1@example.com	男	61	1957/9/14	既婚	福島県	080-4893-4250	ソフトバンク	奥ルー・せき止め派
藤 麻緒	ふじ まお	fuji_mao@example.com	女	79	1939/3/29	既婚	兵庫県	080-4385-1077	au	ぶっかけ・混ぜ混ぜ派
北川 千佳子	きたがわ ちかこ	kitagawa_chikako@example.com	女	43	1975/9/17	既婚	北海道	090-1468-6359	ドコモ	左ルー・ルー攻め派
豊原 淳	とよはら あつし	toyohara_atsushi@example.com	男	54	1964/3/3	既婚	愛知県	090-1469-9869	ツーカー	奥ルー・ルー攻め派
安部 愛菜	あべ あいな	abe_aina@example.com	女	79	1939/2/19	既婚	神奈川県	080- 202- 950	ドコモ	ぶっかけ・ルー攻め派
坂本 瑠璃亜	さかもと るりあ	sakamoto_ruria@example.com	女	33	1984/11/6	未婚	東京都	090-1931- 758	au	別盛り・別口派
栗山 かおり	くりやま かおり	kuriyama_kaori@example.com	女	49	1969/7/6	既婚	大阪府	090- 337-1805	au	ぶっかけ・ルー攻め派
成海 麻緒	なるみ まお	narumi_mao@example.com	女	67	1951/4/19	既婚	長野県	090-1742-8294	ドコモ	ぶっかけ・ルー攻め派
宇野 勝久	うの かつひさ	uno_katsuhisa@example.com	男	79	1939/9/3	既婚	福岡県	080-3193-1837	ドコモ	左ルー・ルー攻め派
角田 隆太	かどた りゅうた	kadota_ryuuta@example.com	男	41	1976/12/6	既婚	愛知県	090-4734-7821	ソフトバンク	ぶっかけ・混ぜ混ぜ派
藤山 基祐	ふじやま きすけ	fujiyama_kisuke@example.com	男	31	1986/11/2	既婚	千葉県	090-8123-5914	ソフトバンク	右ルー・ルー攻め派
花田 輝信	はなだ あきのぶ	hanada_akinobu@example.com	男	33	1985/7/23	既婚	香川県	090-6769-6414	ソフトバンク	ぶっかけ・ルー攻め派
関 知史	せき ともふみ	seki_tomofumi@example.com	男	73	1945/5/14	既婚	新潟県	080-6342-6489	ドコモ	右ルー・混ぜ混ぜ派
高野 正義	たかの まさよし	takano_masayoshi1@example.com	男	70	1948/9/27	既婚	宮崎県	080- 190-1931	ドコモ	ぶっかけ・混ぜ混ぜ派
久米 千佳子	くめ ちかこ	kume_chikako@example.com	女	55	1963/8/10	既婚	北海道	080-6747-8687	ドコモ	左ルー・せき止め派
木本 明慶	きもと あきよし	kimoto_akiyoshi@example.com	男	55	1963/1/12	既婚	愛知県	090-5539- 587	ドコモ	別盛り・混ぜ混ぜ派
平 有起哉	たいら ゆきや	taira_yukiya@example.com	男	35	1983/3/12	既婚	東京都	080-5752-6125	ドコモ	奥ルー・ナン派
田沢 直人	たざわ なおと	tazawa_naoto@example.com	男	26	1991/10/29	既婚	兵庫県	090- 663-4215	ドコモ	左ルー・ルー攻め派
奥貫 サンタマリア	おくぬき さんたまりあ	okunuki_stmaria@example.com	男	25	1992/12/12	既婚	東京都	080-1604-4635	au	ぶっかけ・混ぜ混ぜ派
井口 染五郎	いぐち そめごろう	iguchi_somegorou@example.com	男	44	1974/1/8	既婚	静岡県	080-3280-6161	au	右ルー・せき止め派
河合 完爾	かわい かんじ	kawai_kanji@example.com	男	70	1947/12/1	既婚	富山県	080-1652-2162	ソフトバンク	右ルー・せき止め派
立川 美帆	たちかわ みほ	tachikawa_miho@example.com	女	65	1953/9/17	既婚	鹿児島県	080-3774-1343	au	ぶっかけ・別口派
影山 徹	かげやま とおる	kageyama_tooru@example.com	男	47	1971/3/7	未婚	宮崎県	080-8793-2541	au	奥ルー・ルー攻め派
奥田 奈央	おくだ なお	okuda_nao@example.com	女	54	1964/1/24	既婚	北海道	080-9440-3885	ドコモ	手前ルー・ナン派
塩見 美咲	しおみ みさき	shiomi_misaki@example.com	女	73	1945/7/15	既婚	静岡県	080-4570-3288	au	左ルー・混ぜ混ぜ派
布川 六郎	ふかわ ろくろう	fukawa_rokurou@example.com	男	41	1977/6/29	既婚	北海道	090-8751- 240	au	別盛り・別口派
北山 詩織	きたやま しおり	kitayama_shiori@example.com	女	20	1998/6/22	既婚	神奈川県	080- 983-2238	au	奥ルー・せき止め派
塩見 千佳子	しおみ ちかこ	shiomi_chikako@example.com	女	43	1975/5/29	既婚	島根県	090-5633-7654	au	奥ルー・せき止め派
雨宮 竜次	あまみや りゅうじ	amamiya_ryuuji@example.com	男	59	1959/5/13	既婚	宮城県	090-9509- 340	au	奥ルー・せき止め派
寺本 啓介	てらもと けいすけ	teramoto_keisuke@example.com	男	51	1967/3/27	既婚	北海道	080-5617-6027	ドコモ	ぶっかけ・ルー攻め派
大木 七世	おおき ななせ	ooki_nanase@example.com	女	65	1953/8/2	既婚	東京都	090-3551-3311	ドコモ	左ルー・別口派
小久保 みゆき	こくぼ みゆき	kokubo_miyuki@example.com	女	73	1944/12/6	既婚	東京都	090-1334-4952	ドコモ	右ルー・ナン派
溝口 勝久	みぞぐち かつひさ	mizoguchi_katsuhisa@example.com	男	76	1942/3/27	既婚	長崎県	090-2761-9780	au	右ルー・せき止め派
千葉 未華子	ちば みかこ	chiba_mikako@example.com	女	57	1961/1/1	既婚	京都府	080-7805-9168	au	ぶっかけ・せき止め派
榎本 里穂	えのもと りほ	enomoto_riho@example.com	女	29	1988/10/26	未婚	神奈川県	090-3619-8920	ドコモ	別盛り・せき止め派
新垣 宏	にいがき ひろし	niigaki_hiroshi@example.com	男	23	1995/6/23	未婚	千葉県	080-3784-2640	ドコモ	ぶっかけ・せき止め派
木村 美月	きむら みづき	kimura_miduki@example.com	女	62	1956/8/11	既婚	長崎県	090-8106-4053	ドコモ	右ルー・別口派
中尾 美佐	なかお みさ	nakao_misa@example.com	女	39	1979/8/21	既婚	愛知県	090-4819-9499	au	ぶっかけ・せき止め派
宇多田 功補	うただ こうすけ	utada_kousuke@example.com	男	35	1982/12/19	既婚	千葉県	080- 202-7084	ソフトバンク	右ルー・せき止め派
広瀬 ヒロ	ひろせ ひろ	hirose_hiro@example.com	男	39	1979/8/10	既婚	長野県	090-4434-5467	ドコモ	左ルー・ルー攻め派
長友 早紀	ながとも さき	nagatomo_saki@example.com	女	44	1974/7/21	未婚	神奈川県	090- 802- 511	ドコモ	ぶっかけ・ルー攻め派
須田 サンタマリア	すだ さんたまりあ	suda_stmaria@example.com	男	60	1958/6/25	既婚	新潟県	090-9789-5096	ドコモ	右ルー・せき止め派
大江 美優	おおえ みゅう	ooe_myuu@example.com	女	40	1978/6/2	既婚	兵庫県	090-4045-1938	ドコモ	右ルー・ルー攻め派
藤井 扶樹	ふじい もとき	fujii_motoki@example.com	男	62	1956/1/2	既婚	東京都	090-7315-2880	au	ぶっかけ・ルー攻め派
曽我 慎之介	そが しんのすけ	soga_shinnosuke@example.com	男	47	1971/5/8	未婚	福岡県	090-9236-9930	ドコモ	左ルー・せき止め派
大滝 さやか	おおたき さやか	ootaki_sayaka@example.com	女	55	1963/10/9	既婚	東京都	080-7147-2507	au	手前ルー・ルー攻め派
中 遥	なか はるか	naka_haruka@example.com	女	72	1945/11/9	既婚	埼玉県	090- 710-8505	ドコモ	手前ルー・せき止め派
香川 だん吉	かがわ だんきち	kagawa_dankichi@example.com	男	38	1979/11/28	既婚	広島県	080-4976-1281	ドコモ	右ルー・混ぜ混ぜ派
明石家 法嗣	あかしや ほうし	akashiya_houshi@example.com	男	37	1981/8/18	既婚	山形県	080-5192- 944	ドコモ	ぶっかけ・ルー攻め派
藤澤 恵梨香	ふじさわ えりか	fujisawa_erika@example.com	女	35	1983/9/4	既婚	愛知県	090-8249-2019	ソフトバンク	左ルー・ルー攻め派
山瀬 美菜	やませ みな	yamase_mina@example.com	女	35	1983/1/25	既婚	静岡県	090- 178-6544	ソフトバンク	左ルー・せき止め派
大村 茜	おおむら あかね	oomura_akane@example.com	女	68	1950/7/13	既婚	千葉県	080-5036-3985	ドコモ	ぶっかけ・ルー攻め派
伊沢 照生	いざわ てるお	izawa_teruo@example.com	男	33	1985/3/10	既婚	千葉県	080-4472-7921	ドコモ	左ルー・ルー攻め派
久保田 悟志	くぼた さとし	kubota_satoshi@example.com	男	33	1985/8/29	既婚	岡山県	080-7553-7095	ソフトバンク	左ルー・せき止め派
青木 明	あおき あきら	aoki_akira@example.com	男	74	1944/6/15	既婚	北海道	080- 620-1971	ソフトバンク	左ルー・ルー攻め派
磯部 大樹	いそべ ひろき	isobe_hiroki@example.com	男	70	1948/8/1	既婚	愛知県	090-5052-9541	ソフトバンク	左ルー・ルー攻め派
岡 一輝	おか かずき	oka_kazuki@example.com	男	57	1961/7/14	既婚	東京都	090- 114-6981	ドコモ	ぶっかけ・せき止め派
山村 勇一	やまむら ゆういち	yamamura_yuuichi@example.com	男	38	1980/4/11	既婚	奈良県	080-8898-1116	ドコモ	手前ルー・ルー攻め派
会田 敏和	あいだ としかず	aida_toshikazu@example.com	男	40	1978/6/30	未婚	宮城県	090-3064-8239	ドコモ	右ルー・別口派
はしの 惇	はしの あつし	hashino_atsushi@example.com	男	62	1955/10/25	既婚	埼玉県	090-5177-1096	au	手前ルー・ルー攻め派
中 徹	なか とおる	naka_tooru@example.com	男	49	1969/4/3	既婚	福岡県	080- 580-7940	au	右ルー・ルー攻め派
梅田 翔子	うめだ しょうこ	umeda_shouko@example.com	女	51	1967/6/23	既婚	京都府	090- 614-6911	ドコモ	奥ルー・せき止め派
川口 豊	かわぐち ゆたか	kawaguchi_yutaka@example.com	男	53	1965/2/16	既婚	香川県	080-7429-4835	au	左ルー・ルー攻め派
梅沢 信輔	うめざわ しんすけ	umezawa_shinsuke@example.com	男	67	1950/12/15	既婚	東京都	080-7100-4746	ドコモ	左ルー・ルー攻め派
窪塚 華子	くぼづか はなこ	kuboduka_hanako@example.com	女	24	1994/9/15	既婚	群馬県	080-5178-9008	au	右ルー・せき止め派
児玉 早紀	こだま さき	kodama_saki@example.com	女	24	1993/12/25	未婚	東京都	090-9502-5436	ソフトバンク	右ルー・別口派
安達 亮	あだち りょう	adachi_ryou@example.com	男	57	1961/7/19	既婚	北海道	080-8873-5873	ドコモ	手前ルー・混ぜ混ぜ派
妹尾 なつみ	せお なつみ	seo_natsumi@example.com	女	51	1967/4/21	既婚	山口県	090-3930-3705	ドコモ	別盛り・ナン派
望月 克実	もちづき かつみ	mochiduki_katsumi@example.com	男	35	1983/5/29	未婚	東京都	080-8490-6030	ドコモ	左ルー・別口派
西 莉央	にし りお	nishi_rio@example.com	女	78	1940/7/20	既婚	兵庫県	080-7273-9185	ドコモ	奥ルー・せき止め派
佐伯 まさみ	さえき まさみ	saeki_masami@example.com	女	78	1940/2/15	既婚	北海道	080-6503-8382	ドコモ	左ルー・別口派
佐川 みゆき	さがわ みゆき	sagawa_miyuki@example.com	女	65	1952/11/23	既婚	大阪府	090-9064-7289	ドコモ	手前ルー・ルー攻め派
池田 龍吉	いけだ りゅうきち	ikeda_ryuukichi@example.com	男	20	1998/7/7	未婚	北海道	090-4832-8968	ドコモ	左ルー・せき止め派
浅沼 たまき	あさぬま たまき	asanuma_tamaki@example.com	女	47	1971/8/17	既婚	東京都	080-8716-3656	ドコモ	別盛り・別口派
米沢 美佐	よねざわ みさ	yonezawa_misa@example.com	女	54	1964/6/24	既婚	神奈川県	080-4349-7556	au	奥ルー・せき止め派
恩田 はるみ	おんだ はるみ	onnda_harumi@example.com	女	46	1972/3/23	既婚	富山県	090-2618-9430	ツーカー	手前ルー・ルー攻め派
横田 禄郎	よこた ろくろう	yokota_rokurou@example.com	男	60	1958/5/20	既婚	兵庫県	090-2671-5182	au	左ルー・ルー攻め派
徳重 隆	とくしげ たかし	tokushige_takashi@example.com	男	67	1951/3/24	既婚	東京都	080-8807-6315	ドコモ	左ルー・別口派
川合 明慶	かわい あきよし	kawai_akiyoshi@example.com	男	77	1941/8/23	既婚	大阪府	090-6991-4802	ドコモ	左ルー・せき止め派
野口 さやか	のぐち さやか	noguchi_sayaka@example.com	女	36	1982/6/14	未婚	山口県	080-1771- 534	au	左ルー・せき止め派
高岡 たまき	たかおか たまき	takaoka_tamaki1@example.com	女	67	1950/11/26	既婚	東京都	090-7536-1825	ドコモ	ぶっかけ・別口派
浜野 輝信	はまの あきのぶ	hamano_akinobu@example.com	男	36	1981/11/6	既婚	静岡県	090-6019-7095	au	ぶっかけ・せき止め派
伴 聡	ばん さとし	ban_satoshi@example.com	男	68	1950/3/1	既婚	茨城県	080-9430-3878	au	左ルー・混ぜ混ぜ派
西原 三郎	にしはら さぶろう	nishihara_saburou@example.com	男	68	1950/2/6	既婚	東京都	080-6274-9032	ドコモ	奥ルー・別口派
高松 一	たかまつ はじめ	takamatsu_hajime@example.com	男	64	1954/7/7	既婚	東京都	090- 248-8414	au	左ルー・せき止め派
吉岡 寛治	よしおか かんじ	yoshioka_kanji@example.com	男	64	1954/10/2	既婚	富山県	080-1396-7478	au	左ルー・せき止め派
神谷 龍吉	かみや りゅうきち	kamiya_ryuukichi@example.com	男	58	1960/9/12	既婚	東京都	080-2700- 916	ドコモ	別盛り・混ぜ混ぜ派
長澤 那奈	ながさわ なな	nagasawa_nana@example.com	女	77	1941/7/15	既婚	三重県	090-2524-4984	ドコモ	左ルー・ナン派
荒木 崇史	あらき たかし	araki_takashi@example.com	男	68	1950/5/19	既婚	群馬県	080-5275-5284	au	ぶっかけ・ナン派
池内 まみ	いけうち まみ	ikeuchi_mami@example.com	女	42	1976/1/11	既婚	大阪府	090-7401-6662	au	ぶっかけ・せき止め派
瀬戸 明慶	せと あきよし	seto_akiyoshi@example.com	男	29	1989/3/29	既婚	北海道	090-3246-5445	au	右ルー・せき止め派
吉井 一徳	よしい いっとく	yoshii_ittoku@example.com	男	27	1991/10/2	未婚	宮城県	080-8884-7500	ドコモ	左ルー・せき止め派
古田 法嗣	ふるた ほうし	furuta_houshi@example.com	男	65	1952/11/9	既婚	新潟県	080-1681-4227	ドコモ	左ルー・せき止め派
塚田 亜希	つかだ あき	tsukada_aki@example.com	女	37	1981/8/1	既婚	東京都	090-7208-3212	ドコモ	手前ルー・混ぜ混ぜ派
松澤 美帆	まつざわ みほ	matsuzawa_miho@example.com	女	47	1971/5/25	既婚	北海道	080-5399-1884	ソフトバンク	奥ルー・せき止め派
大江 優	おおえ ゆう	ooe_yuu@example.com	女	78	1940/5/6	既婚	高知県	090-1446- 606	ドコモ	左ルー・せき止め派
海老原 遥	えびはら はるか	ebihara_haruka@example.com	女	62	1955/10/29	既婚	神奈川県	080-6497-4149	au	奥ルー・せき止め派
吉田 洋介	よしだ ようすけ	yoshida_yousuke@example.com	男	70	1948/8/3	既婚	愛知県	090-3939-8921	ドコモ	左ルー・せき止め派
綾小路 淳	あやのこうじ あつし	ayanokouji_atsushi@example.com	男	70	1948/7/18	既婚	東京都	090-2207-4202	ドコモ	ぶっかけ・ルー攻め派
宇野 美佐子	うの みさこ	uno_misako@example.com	女	32	1986/2/28	既婚	青森県	080-3091-8499	ドコモ	奥ルー・別口派
川畑 明	かわはた あきら	kawahata_akira@example.com	男	79	1938/10/25	既婚	熊本県	090-7365-7070	au	ぶっかけ・ルー攻め派
森 恵梨香	もり えりか	mori_erika@example.com	女	63	1955/9/9	既婚	神奈川県	080- 382-8379	ソフトバンク	左ルー・せき止め派
八田 由樹	やつだ ゆき	yatsuda_yuki@example.com	女	26	1992/8/12	未婚	千葉県	090- 495- 644	au	手前ルー・せき止め派
島津 将也	しまづ まさや	shimadu_masaya@example.com	男	25	1993/7/5	既婚	島根県	080-9602- 845	ツーカー	ぶっかけ・せき止め派
河田 友以乃	かわた ゆいの	kawata_yuino@example.com	女	53	1964/10/16	既婚	愛知県	090-8073-8162	au	手前ルー・せき止め派
田代 ジローラモ	たしろ じろーらも	tashiro_girolamo@example.com	男	55	1962/11/7	既婚	東京都	090-2922-2944	au	左ルー・混ぜ混ぜ派
島田 法子	しまだ のりこ	shimada_noriko@example.com	女	77	1941/4/20	既婚	新潟県	090-1397- 549	au	奥ルー・せき止め派
大地 禄郎	おおち ろくろう	oochi_rokurou@example.com	男	76	1942/9/8	既婚	大阪府	090-4610-1972	ドコモ	ぶっかけ・ルー攻め派
池本 由樹	いけもと ゆき	ikemoto_yuki@example.com	女	54	1964/9/7	既婚	栃木県	090-6964-7907	ドコモ	右ルー・別口派
秋葉 信吾	あきば しんご	akiba_shingo@example.com	男	33	1984/11/4	既婚	京都府	080-8833-1461	ドコモ	奥ルー・別口派
楠 路子	くすのき みちこ	kusunoki_michiko@example.com	女	58	1960/3/8	既婚	大阪府	090-7563-1332	ドコモ	左ルー・せき止め派
川上 満	かわかみ みつる	kawakami_mitsuru@example.com	男	23	1995/2/19	既婚	岐阜県	080- 412-4403	ソフトバンク	左ルー・混ぜ混ぜ派
藤村 彩華	ふじむら あやか	fujimura_ayaka@example.com	女	79	1939/5/19	既婚	大阪府	090-4352-4710	ソフトバンク	ぶっかけ・混ぜ混ぜ派
楠本 由宇	くすもと ゆう	kusumoto_yuu@example.com	女	38	1979/12/18	既婚	愛媛県	080-3669-2149	ドコモ	左ルー・ナン派
若杉 夏希	わかすぎ なつき	wakasugi_natsuki@example.com	女	42	1975/11/30	既婚	静岡県	090-2975- 741	au	左ルー・ナン派
玉木 由樹	たまき ゆき	tamaki_yuki@example.com	女	38	1980/7/25	既婚	神奈川県	090-4146-7231	ドコモ	左ルー・せき止め派
前田 耕司	まえだ こうじ	maeda_kouji@example.com	男	64	1954/8/18	既婚	北海道	080- 834-2530	ドコモ	ぶっかけ・混ぜ混ぜ派
篠原 寿々花	しのはら すずか	shinohara_suzuka@example.com	女	47	1970/12/4	既婚	北海道	080-5244- 598	ドコモ	ぶっかけ・別口派
石沢 遥	いしざわ はるか	ishizawa_haruka@example.com	女	59	1959/1/15	既婚	神奈川県	080- 677-7403	ドコモ	左ルー・混ぜ混ぜ派
篠崎 奈央	しのざき なお	shinozaki_nao@example.com	女	68	1950/3/25	既婚	東京都	080-8386-3332	au	左ルー・ルー攻め派
坂本 聡	さかもと さとし	sakamoto_satoshi@example.com	男	55	1962/11/2	既婚	神奈川県	090-3899- 266	ソフトバンク	ぶっかけ・せき止め派
西村 真一	にしむら しんいち	nishimura_shinichi@example.com	男	37	1981/9/20	既婚	大阪府	090-2687-7774	ドコモ	奥ルー・ナン派
柳 めぐみ	やなぎ めぐみ	yanagi_megumi@example.com	女	42	1976/5/19	既婚	東京都	080-7800-1557	ドコモ	ぶっかけ・ルー攻め派
